name,lng,lat,category,address,poi_type,rating,avg_cost,source,comment_num,popularity,season_winter,season_summer,sort_score,activity_type,amap_uid,coord_source,match_status,drift_m,needs_review,coord_fixed_on
冰城马家齐市烤肉(金博花园北区店),126.6322181,45.7007442,餐饮,保健副路63号金博花园210栋1号,美食;中餐厅,4.6,68.0,baidu,49.0,49.0,1.0,0.3,0.8524831994754958,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
核桃碳烤肉馆(五常店),127.1501132,44.9229315,餐饮,体育街盛世花园新区15号楼东数第一家,美食;中餐厅,4.6,70.0,baidu,49.0,49.0,0.8,0.9,0.8524831994754958,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
西塔老太太泥炉烤肉(金安国际店),126.6200979,45.7718305,餐饮,中央大街69号金安国际购物中心负二层,美食;中餐厅,4.6,92.0,baidu,49.0,49.0,0.8,0.9,0.8524831994754958,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
莱凯姆啤酒小馆(文成店),126.6481243,45.7407375,餐饮,哈尔滨市南岗区泰山路198-6号,美食;中餐厅,4.6,77.0,baidu,49.0,49.0,0.8,0.9,0.8524831994754958,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
喜宝烧烤老熏酱,126.6080179,45.7562407,餐饮,安国街283号,美食;中餐厅,4.6,61.0,baidu,49.0,49.0,0.8,0.9,0.8524831994754958,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
莳花酒料中式居酒屋(翠湖·新天地店),126.5363581,45.7318645,餐饮,群力大道翠湖新天地7栋115号,美食;中餐厅,4.6,117.0,baidu,49.0,49.0,0.8,0.9,0.8524831994754958,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
大王屯铁锅炖(工农大街店),126.5749593,45.7292498,餐饮,黑龙江省哈尔滨市道里区工农大街423号,美食;中餐厅,4.6,57.0,baidu,49.0,49.0,0.8,0.9,0.8524831994754958,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
必胜客(爱建卓展PH店),126.6042190,45.7597325,餐饮,上海街99号卓展购物中心B座三楼,美食;小吃快餐店,4.5,35.0,baidu,57.0,57.0,0.8,0.9,0.8524808579389795,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
成都屋头串串香(太平桥店),126.6824678,45.7864183,餐饮,黎华街道东直路157号(东直路与红旗大街交口),美食;中餐厅,4.5,67.0,baidu,57.0,57.0,0.8,0.9,0.8524808579389795,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
小蝌巴牛蛙专门店(哈西店),126.5890618,45.6937303,餐饮,哈尔滨大街668-16号,美食;中餐厅,4.5,87.0,baidu,57.0,57.0,0.8,0.9,0.8524808579389795,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
鲜到围食·鸿运打边炉(总店),126.6946194,45.7482599,餐饮,闽江路209号,美食;中餐厅,4.5,101.0,baidu,57.0,57.0,0.8,0.9,0.8524808579389795,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
天天饺子(宣礼街店),126.6740039,45.7516749,餐饮,芦家街道宣礼街1号,美食;小吃快餐店,4.5,52.0,baidu,57.0,57.0,0.8,0.9,0.8524808579389795,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
香宫中餐厅(哈尔滨香格里拉店),126.5952376,45.7647040,餐饮,友谊路555号香格里拉一楼,美食;中餐厅,4.5,145.0,baidu,57.0,57.0,0.8,0.9,0.8524808579389795,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
拾阅中国菜(翠湖·新天地店),126.5361964,45.7321910,餐饮,群力大道2680号,美食;中餐厅,4.5,96.0,baidu,57.0,57.0,0.8,0.9,0.8524808579389795,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
揽香老火锅(玉山路店),126.6860337,45.7509371,餐饮,黑龙江省哈尔滨市南岗区玉山路13号,美食;中餐厅,4.5,101.0,baidu,57.0,57.0,0.8,0.9,0.8524808579389795,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
知音酒楼(汉广店),126.6256948,45.7365311,餐饮,汉广街45号(通达街口),美食;中餐厅,4.5,58.0,baidu,57.0,57.0,0.8,0.9,0.8524808579389795,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
营信刘罗锅铁锅炖(五常店),127.1676273,44.9146651,餐饮,人和路新华小区东南侧约50米,美食;中餐厅,4.7,64.0,baidu,25.0,25.0,0.8,0.9,0.8521389936076054,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
郭佬爷中餐厅,126.7031491,45.7634791,餐饮,黑龙江省哈尔滨市道外区淮河路87号,美食;中餐厅,4.6,53.0,baidu,48.0,48.0,0.8,0.9,0.8515184864307959,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
八府香鸭(华山路店),126.6839265,45.7461101,餐饮,华山路21号,美食;中餐厅,4.5,103.0,baidu,56.0,56.0,0.8,0.9,0.8508417823775962,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
喜家德虾仁水饺(宏伟店),126.6966551,45.7797819,餐饮,宏伟路128-7号宏图街与宏伟路交口,美食;小吃快餐店,4.5,35.0,baidu,56.0,56.0,0.8,0.9,0.8508417823775962,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
枕水江南(哈尔滨松北店),126.5377692,45.8096759,餐饮,世茂大道555号华润万象汇3层L380号,美食;中餐厅,4.5,75.0,baidu,56.0,56.0,0.8,0.9,0.8508417823775962,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
奈雪的茶(百盛店),126.6170777,45.7791875,餐饮,中央大街222号百盛购物中心AS-L1-034,美食;其他,4.5,25.0,baidu,56.0,56.0,1.0,0.3,0.8508417823775962,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
铜顺祥老北京涮肉(群力银泰城店),126.5402945,45.7389643,餐饮,群力第二大道727号（银泰城一期）,美食;中餐厅,4.5,76.0,baidu,56.0,56.0,0.8,0.9,0.8508417823775962,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
辛氏火炉·韩式古法烤肉(群力店),126.5647406,45.7356623,餐饮,群力第五大道1159号,美食;外国餐厅,4.5,95.0,baidu,56.0,56.0,0.8,0.9,0.8508417823775962,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
张飞扒肉(中央大街店),126.6210891,45.7723196,餐饮,西九道街24号,美食;中餐厅,4.5,43.0,baidu,56.0,56.0,0.8,0.9,0.8508417823775962,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
六泰居(松北店),126.5229610,45.8069623,餐饮,黑龙江省哈尔滨市松北区世茂大道120号,美食;中餐厅,4.5,52.0,baidu,56.0,56.0,0.8,0.9,0.8508417823775962,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
老佛爷正宗铜炉蛙锅(清滨路总店),126.6187632,45.7328201,餐饮,清滨路22-4号八一新村商铺,美食;中餐厅,4.5,73.0,baidu,56.0,56.0,0.8,0.9,0.8508417823775962,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
纳西谣云南鲜牛肉烧烤(哈西店),126.5922241,45.6985717,餐饮,南兴街与和谐大道交叉口辰能溪树庭院c14栋10号（交通银行右侧）,美食;中餐厅,4.5,86.0,baidu,56.0,56.0,0.8,0.9,0.8508417823775962,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
阿海粤小馆(中央大街店),126.6176594,45.7709787,餐饮,大安街50号院内8单元103室,美食;中餐厅,4.5,63.0,baidu,56.0,56.0,0.8,0.9,0.8508417823775962,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
西泉宴鱼家菜·老街味道(花园街店),126.6573747,45.7665675,餐饮,花园街171号,美食;中餐厅,4.5,62.0,baidu,56.0,56.0,0.8,0.9,0.8508417823775962,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
陕西牛肉饸饹面(安宁小区店),126.6159743,45.7637278,餐饮,安静街副22-2号,美食;小吃快餐店,4.5,13.0,baidu,56.0,56.0,0.8,0.9,0.8508417823775962,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
释集烤肉(中央大街店),126.6195466,45.7742041,餐饮,西六道街55号,美食;中餐厅,4.5,97.0,baidu,56.0,56.0,0.8,0.9,0.8508417823775962,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
李鼎峰文记烧腊(紫云府店),126.6807510,45.7007443,餐饮,松海路华润紫云府,美食;中餐厅,4.5,34.0,baidu,56.0,56.0,0.8,0.9,0.8508417823775962,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
大福炭火锅(平房店),126.6418421,45.5978899,餐饮,新城里街新城里小区607-1号,美食;中餐厅,4.6,82.0,baidu,47.0,47.0,0.8,0.9,0.8506240194815837,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
原木森林烤肉(工农大街店),126.5611551,45.7201508,餐饮,工农大街707号,美食;中餐厅,4.6,48.0,baidu,47.0,47.0,0.8,0.9,0.8506240194815837,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
巴兵蜀将成都老火锅(民安街店),126.6098797,45.7452211,餐饮,黑龙江省哈尔滨市道里区民安街195号,美食;中餐厅,5.0,,baidu,9.0,9.0,0.8,0.9,0.8501276137401363,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
春雨蛋糕店(哈东万达广场店),126.7607501,45.7159407,餐饮,永泰香福汇地块一A区商业裙房商服1-2层11号,美食;蛋糕甜品店,5.0,,baidu,9.0,9.0,0.8,0.9,0.8501276137401363,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
卡捷琳娜手工巧克力工厂店,126.5995371,45.7664596,餐饮,黑龙江省哈尔滨市道里区爱湖路171号,美食;其他,5.0,,baidu,9.0,9.0,0.8,0.9,0.8501276137401363,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
聚源茶庄,126.5384783,45.8126798,餐饮,黑龙江省哈尔滨市松北区聚源街东区25号,美食;茶座,5.0,40.0,baidu,9.0,9.0,0.8,0.9,0.8501276137401363,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
张师傅过桥米线,126.6749982,45.7575033,餐饮,宣庆街67-3号,美食;小吃快餐店,5.0,6.0,baidu,9.0,9.0,0.8,0.9,0.8501276137401363,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
南予北四川火锅(群力新苑东区店),126.5682144,45.7248979,餐饮,工农大街555号,美食;中餐厅,4.6,86.0,baidu,46.0,46.0,0.8,0.9,0.8498091647739247,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
草家酱蟹泡菜坊(香坊万达店),126.6815866,45.7400031,餐饮,香坊万达3楼,美食;外国餐厅,4.6,63.0,baidu,46.0,46.0,0.8,0.9,0.8498091647739247,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
那时烤肉烤串(龙埠城市花园店),126.7052695,45.7603354,餐饮,海河东路137号,美食;中餐厅,4.6,71.0,baidu,45.0,45.0,0.8,0.9,0.8490177254314282,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
老之蜀涮串(融创店),126.4959578,45.8124658,餐饮,黑龙江省哈尔滨市松北区恒源街1110号,美食;中餐厅,4.6,59.0,baidu,45.0,45.0,0.8,0.9,0.8490177254314282,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
添鲜绥滨江鱼馆(金安绿泽苑店),126.5839510,45.7322075,餐饮,河西街73号,美食;中餐厅,4.6,96.0,baidu,45.0,45.0,0.8,0.9,0.8490177254314282,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
洋洋烧烤(安宁街店),126.6210101,45.7624710,餐饮,安化街8号,美食;中餐厅,4.5,65.0,baidu,55.0,55.0,0.8,0.9,0.8487297164399279,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
鲜牛禧铺正宗齐齐哈尔烤肉(松北店),126.5170333,45.8126582,餐饮,祥安南大街1871号,美食;中餐厅,4.5,59.0,baidu,55.0,55.0,0.8,0.9,0.8487297164399279,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
国际饭店·西餐厅(西大直街店),126.6422326,45.7566850,餐饮,西大直街4号,美食;外国餐厅,4.5,116.0,baidu,55.0,55.0,0.8,0.9,0.8487297164399279,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
壮壮小炒(康宁路店),126.6081203,45.7246038,餐饮,和兴路街道康宁路11号(康宁路与西大直街交口西行100米路北),美食;中餐厅,4.5,40.0,baidu,55.0,55.0,0.8,0.9,0.8487297164399279,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
金多烧烤·烤鸡手(融江路店),126.5420348,45.7118993,餐饮,融江路737号群力家园公务员小区底商,美食;中餐厅,4.5,60.0,baidu,55.0,55.0,0.8,0.9,0.8487297164399279,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
老私房涮肚火锅(上江街总店),126.5783748,45.7329407,餐饮,上江街19-3号,美食;中餐厅,4.5,82.0,baidu,55.0,55.0,0.8,0.9,0.8487297164399279,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
四川小馆(群力店),126.5637264,45.7375616,餐饮,景江东路1385号,美食;中餐厅,4.5,72.0,baidu,55.0,55.0,0.8,0.9,0.8487297164399279,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
小怪兽肉蟹煲(哈西万达店黑金店),126.5894293,45.6999192,餐饮,哈西万达金街兴达路21号（D2-82号）,美食;中餐厅,4.5,60.0,baidu,55.0,55.0,0.8,0.9,0.8487297164399279,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
嘶哈龙虾(学府经典店),126.6246134,45.7184039,餐饮,延兴东路72号,美食;中餐厅,4.5,95.0,baidu,55.0,55.0,0.8,0.9,0.8487297164399279,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
红虾精酿美式餐厅(招商·贝肯山三期店),126.5389738,45.7394482,餐饮,元江路142号,美食;中餐厅,4.5,94.0,baidu,55.0,55.0,0.8,0.9,0.8487297164399279,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
六泰居(泰山路店),126.7041290,45.7497555,餐饮,泰山路247号,美食;中餐厅,4.5,50.0,baidu,55.0,55.0,0.8,0.9,0.8487297164399279,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
滋滋五花韩式烤肉(工大店),126.6266984,45.7483669,餐饮,木工街副5号,美食;外国餐厅,4.5,93.0,baidu,55.0,55.0,0.8,0.9,0.8487297164399279,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
先启半步颠小酒馆(哈尔滨首店),126.5836267,45.6990185,餐饮,金爵万象商场二号门旁,美食;中餐厅,4.5,65.0,baidu,55.0,55.0,0.8,0.9,0.8487297164399279,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
大古里老味肉串(河柏街店),126.5850275,45.7467622,餐饮,河柏街189-2号,美食;中餐厅,4.5,50.0,baidu,55.0,55.0,0.8,0.9,0.8487297164399279,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
珍粥道(西城红场店),126.5940587,45.7031964,餐饮,哈西大街299号西城红场2楼F2B024,美食;中餐厅,4.5,62.0,baidu,55.0,55.0,0.8,0.9,0.8487297164399279,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
蜀留香石锅鱼(长春街总店),126.6437423,45.7898187,餐饮,长春街77号,美食;中餐厅,4.5,54.0,baidu,55.0,55.0,0.8,0.9,0.8487297164399279,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
米村拌饭(卓展购物中心店),126.6036899,45.7599065,餐饮,上海街99号卓展购物中心2期三层3B-015号,美食;小吃快餐店,4.5,29.0,baidu,55.0,55.0,0.8,0.9,0.8487297164399279,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
张亮麻辣烫(哈西店),126.5832387,45.6982818,餐饮,哈尔滨大街580号,美食;小吃快餐店,4.5,31.0,baidu,55.0,55.0,0.8,0.9,0.8487297164399279,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
米佳齐市烤肉烧烤,126.6303796,45.7667394,餐饮,工厂街27-1号,美食;中餐厅,4.6,65.0,baidu,44.0,44.0,0.8,0.9,0.8481185754091836,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
contract契约Coffee(哈工大店),126.6257711,45.7456258,餐饮,黑龙江省哈尔滨市南岗区上夹树街105号,美食;咖啡厅,4.7,32.0,baidu,23.0,23.0,0.8,0.9,0.8480694031423419,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
好百客美食街(远大购物中心群力店),126.5586092,45.7379098,餐饮,群力大道1176号远大购物中心负1楼,美食;其他,4.8,79.0,baidu,15.0,15.0,0.8,0.9,0.8479874493642727,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
西街民谣酒馆(哈尔滨中央大街店),126.6203283,45.7700174,餐饮,西十三道街61号,美食;酒吧,4.6,48.0,baidu,43.0,43.0,0.8,0.9,0.8472662561172641,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
LINLEE林里·手打柠檬茶(道里银泰城店),126.5412032,45.7372089,餐饮,群力大道2399号银泰城购物中心B1033(米村拌饭)对面,美食;其他,4.6,16.0,baidu,43.0,43.0,0.8,0.9,0.8472662561172641,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
晚山民谣酒馆,126.6176188,45.7753292,餐饮,黑龙江省哈尔滨市道里区中医街19号,美食;酒吧,4.6,64.0,baidu,43.0,43.0,0.8,0.9,0.8472662561172641,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
粗房咖啡酒馆(哈尔滨松北万象汇店),126.5355352,45.8094862,餐饮,世茂大道555号万象汇西侧万象润街内街1N05号门市,美食;咖啡厅,4.5,43.0,baidu,54.0,54.0,0.8,0.9,0.8462055400753975,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
洛佩塔蛋糕(中央厨房店),126.6692953,45.7517979,餐饮,宣礼街43号,美食;蛋糕甜品店,4.5,51.0,baidu,54.0,54.0,0.8,0.9,0.8462055400753975,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
品江南融合菜(哈西店),126.5878078,45.6946257,餐饮,哈尔滨大街664-3号,美食;中餐厅,4.5,73.0,baidu,54.0,54.0,0.8,0.9,0.8462055400753975,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
河风精致寿司(群力店),126.5599854,45.7341954,餐饮,群力第五大道1558号1层01号商服,美食;外国餐厅,4.5,81.0,baidu,54.0,54.0,0.8,0.9,0.8462055400753975,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
COSTA COFFEE(卓展购物中心店),126.6033043,45.7604459,餐饮,上海街99号一层,美食;咖啡厅,4.5,34.0,baidu,54.0,54.0,0.8,0.9,0.8462055400753975,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
澳门鱼翅捞饭(群力店),126.5668217,45.7349304,餐饮,第五大道770-7号山水书城一楼,美食;中餐厅,4.5,194.0,baidu,54.0,54.0,0.8,0.9,0.8462055400753975,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
luckincoffee瑞幸咖啡(卓展二期购物中心店),126.6033222,45.7603957,餐饮,上海街99号卓展购物中心B座2层2B-012号,美食;咖啡厅,4.5,16.0,baidu,54.0,54.0,0.8,0.9,0.8462055400753975,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
船说海鲜炒猪蹄(中北春城店),126.6674777,45.7278481,餐饮,香滨路4号中北春城17栋1层4号,美食;中餐厅,4.5,146.0,baidu,54.0,54.0,0.8,0.9,0.8462055400753975,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
顺和祥清真牛大骨(朗江店),126.5298017,45.7413402,餐饮,群力新区朗江路与群力第一大道交口保利城五区第1栋1-12号门市,美食;中餐厅,4.5,66.0,baidu,54.0,54.0,0.8,0.9,0.8462055400753975,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
米村拌饭(西城红场店),126.5919597,45.7040106,餐饮,西城红场负一层B002号（西城红场1号门下扶梯右侧美食广场另一个入口处）,美食;小吃快餐店,4.5,32.0,baidu,54.0,54.0,0.8,0.9,0.8462055400753975,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
秋湘辣椒炒肉(群力店),126.5542831,45.7374655,餐饮,群力第四大道1605号1层,美食;中餐厅,4.5,68.0,baidu,54.0,54.0,0.8,0.9,0.8462055400753975,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
老佛爷正宗铜炉蛙锅(宏图街店),126.6985649,45.7815829,餐饮,宏图街161-3号,美食;中餐厅,4.5,75.0,baidu,54.0,54.0,0.8,0.9,0.8462055400753975,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
宏姐串串香(红博中央公园店),126.6997029,45.7570332,餐饮,黑龙江省哈尔滨市南岗区红旗大街339号红博中央公园B2,美食;中餐厅,4.5,67.0,baidu,54.0,54.0,0.8,0.9,0.8462055400753975,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
同合居民间菜馆(太平桥百盛店),126.6766002,45.7844614,餐饮,东直路118号太平百盛购物中心6楼,美食;中餐厅,4.5,51.0,baidu,54.0,54.0,0.8,0.9,0.8462055400753975,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
苏苏的猫咖啡店,126.5700641,45.7507008,餐饮,友谊西路2088号（盛和天下）,美食;咖啡厅,4.7,29.0,baidu,22.0,22.0,0.8,0.9,0.8458308942327956,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
老碗面庄,126.6091295,45.7275243,餐饮,仪兴街87号,美食;小吃快餐店,4.6,16.0,baidu,41.0,41.0,0.8,0.9,0.8456365467019458,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
面魂武藏日本料理(红河新区五街区店),126.6933767,45.7850312,餐饮,明德路红河新区503栋3单元一层102号,美食;外国餐厅,4.6,50.0,baidu,40.0,40.0,0.8,0.9,0.8446858828763435,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
独一处现包水饺东北菜(朗江路店),126.5310246,45.7328182,餐饮,朗江路1016号,美食;中餐厅,4.6,55.0,baidu,40.0,40.0,0.8,0.9,0.8446858828763435,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
蒙古往事全羊盛宴(哈尔滨大街店),126.5862101,45.6960304,餐饮,哈尔滨大街636号,美食;中餐厅,4.6,87.0,baidu,40.0,40.0,0.8,0.9,0.8446858828763435,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
原木森林烤肉(幸福路店),126.6500950,45.7169610,餐饮,幸福路136号,美食;中餐厅,4.6,54.0,baidu,39.0,39.0,0.8,0.9,0.8436883883204158,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
李先生牛肉面大王(华联超市店),126.6748455,45.7283521,餐饮,中山路61-3号北京华联超市内,美食;小吃快餐店,4.5,25.0,baidu,53.0,53.0,0.8,0.9,0.8432552040649074,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
小味串店(新阳店),126.6119287,45.7531287,餐饮,地道街132号（安红街与安吉街交口旁）,美食;中餐厅,4.5,89.0,baidu,53.0,53.0,0.8,0.9,0.8432552040649074,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
达摩君日本料理(泰海花园小区店),126.7050874,45.7569484,餐饮,黄河路115-25号,美食;外国餐厅,4.5,280.0,baidu,53.0,53.0,0.8,0.9,0.8432552040649074,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
牛肉传(群力店),126.5692352,45.7381090,餐饮,群力新区金江路天鹅湾小区八号门,美食;小吃快餐店,4.5,35.0,baidu,53.0,53.0,0.8,0.9,0.8432552040649074,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
车掌柜砂锅王老油饼(安升街总店),126.6170259,45.7591847,餐饮,安升街52号,美食;中餐厅,4.5,25.0,baidu,53.0,53.0,0.8,0.9,0.8432552040649074,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
M DAY麻辣烫轻食集合店(银泰城店),126.5358155,45.7379749,餐饮,融江路3686号贝肯山五期底商,美食;小吃快餐店,4.5,47.0,baidu,53.0,53.0,0.8,0.9,0.8432552040649074,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
外婆小厨(学府三道街店),126.6237439,45.7133866,餐饮,学府三道街23-11,美食;小吃快餐店,4.5,41.0,baidu,53.0,53.0,0.8,0.9,0.8432552040649074,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
傲古雅咖啡餐厅(砖街店),126.6249060,45.7449927,餐饮,砖街15号,美食;咖啡厅,4.5,44.0,baidu,53.0,53.0,0.8,0.9,0.8432552040649074,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
166烧烤涮肚(幸福路店),126.6501300,45.7177223,餐饮,幸福路哈安街13号（近乐松家乐福）,美食;中餐厅,4.5,66.0,baidu,53.0,53.0,0.8,0.9,0.8432552040649074,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
草舍魏火锅,126.5303742,45.8105616,餐饮,利源街188号,美食;中餐厅,4.5,85.0,baidu,53.0,53.0,0.8,0.9,0.8432552040649074,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
