city,amap_uid,name,lng,lat,type,typecode,address,adname
伊春市,B0FFHPT5GR,兴安森林公园-林都明珠观光塔,128.921642,47.702305,风景名胜;风景名胜;观景点,110209,青山中大街南山公园山上南493米,伊美区
伊春市,B0FFHCL3PO,乌翠区南山森林公园,128.794218,47.716318,风景名胜;公园广场;公园,110101,乌翠区乌带公路基督教堂西南200米,乌翠区
伊春市,B0FFHBBLWW,伊春小兴安岭国家地质公园,128.887141,47.722556,风景名胜;公园广场;公园,110101,黎明路107号西北方向160米,伊美区
伊春市,B0FFGXH6LL,九峰山养心谷,129.568842,47.364039,风景名胜;风景名胜;国家级景点,110202,鹤嫩公路68公里处,金林区
伊春市,B0FFGQ2MDW,俄罗斯风情园,130.395632,48.895094,风景名胜;公园广场;公园,110101,朝阳镇通江路与鸭嘴龙街交叉口西南50米,嘉荫县
伊春市,B0FFFF26WX,乌马河广场,128.803432,47.725657,风景名胜;公园广场;城市广场,110105,林都大街与中心路交叉口西南40米,乌翠区
伊春市,B0FFF4GNVO,东山公园,128.882693,46.955077,风景名胜;公园广场;公园,110101,朗乡镇龙乡大街东山公园(朗乡宾馆东南),大箐山县
伊春市,B01CA0LTQM,滨水公园,129.562658,48.455006,风景名胜;公园广场;公园,110101,汤旺河镇沿河路与国防路交叉口西50米,汤旺县
伊春市,B01CA0LTJJ,汤旺河林海奇石景区,129.446123,48.445762,风景名胜;风景名胜;国家级景点,110202,汤逊公路,汤旺县
伊春市,B01CA00CVP,兴安国家森林公园(伊美区南山公园),128.925442,47.707708,风景名胜;公园广场;公园,110101,扶兴路3号,伊美区
伊春市,B01CA008Q6,溪水国家森林公园,129.00362,47.907793,风景名胜;风景名胜;国家级景点,110202,伊嘉路24公里处上甘岭林业局溪水林场施业区内,友好区
伊春市,B01CA005D4,五营红松林海景区,129.274664,48.22796,风景名胜;公园广场;公园,110101,旅游公路17公里处,丰林县
伊春市,B01CA002TU,茅兰沟国家森林公园,129.763395,49.093116,风景名胜;风景名胜;国家级景点,110202,311省道附近,嘉荫县
伊春市,B01CA002S7,兴安塔,128.921843,47.703567,风景名胜;风景名胜相关;旅游景点,110000,青山中大街93号,伊美区
伊春市,B01CA002D0,中国林都木雕园,128.872768,47.713344,风景名胜;风景名胜相关;旅游景点,110000,前进街道前进街道花园路小兴安岭石苑附近,伊美区
伊春市,B01CA001FV,松涛生态园,128.0601,46.979499,体育休闲服务;度假疗养场所;疗养院|体育休闲服务;休闲场所;采摘园|风景名胜;公园广场;城市广场,080402|080503|110105,松涛街与团结路交叉口东南260米,铁力市
伊春市,B0FFGXJWEW,南岔仙翁山旅游景区,129.391323,47.095543,风景名胜;公园广场;动物园|风景名胜;风景名胜;风景名胜,110102|110200,,南岔县
伊春市,B01CA0M2FA,火山岩地质公园,128.891913,47.729002,风景名胜;公园广场;公园,110101,红升街道红升街道红升街道红升街道红升街道红旗小区18号楼513,伊美区
伊春市,B01CA0LV1J,中华秋沙鸭自然保护区,128.963019,47.086865,风景名胜;风景名胜;风景名胜,110200,乌带公路,大箐山县
伊春市,B01CA00395,黑龙江嘉荫恐龙国家地质公园,130.255843,48.855724,风景名胜;风景名胜;国家级景点,110202,城西9公里处,嘉荫县
伊春市,B0FFGA3HUE,同心广场,129.283194,47.138553,风景名胜;公园广场;城市广场,110105,联合街道联合街道联合街道联合街与迎宾路交叉口北50米,南岔县
伊春市,B01CA002SA,水上公园,128.886091,47.721206,风景名胜;公园广场;公园,110101,黎明路107号西北方向160米伊春小兴安岭国家地质公园,伊美区
伊春市,B01CA002DX,小兴安岭植物园,128.907169,47.743334,风景名胜;公园广场;植物园,110103,迎宾北路与新建街交叉口西北460米,伊美区
伊春市,B01CA004IQ,兴安岭石林,129.451936,48.458962,风景名胜;风景名胜相关;旅游景点,110000,汤旺河林业局石林林场施业区内,汤旺县
伊春市,B01CA002SB,沿河公园,128.909516,47.736351,风景名胜;公园广场;公园,110101,建材路西尽头,伊美区
伊春市,B01CA0M2F3,崇圣讲寺,128.00825,46.990873,风景名胜;风景名胜;寺庙道观,110205,王三路与五一路交叉口西北80米,铁力市
伊春市,B01CA004HX,日月峡国际森林养生中心,128.362222,47.145496,风景名胜;风景名胜;风景名胜,110200,G1111鹤哈高速,铁力市
伊春市,B01CA0M2EJ,天龙禅寺,129.458095,47.407678,风景名胜;风景名胜;寺庙道观,110205,石场街,金林区
伊春市,B01CA0M2G5,健身广场,128.902041,47.732448,风景名胜;公园广场;城市广场,110105,通河路133号,伊美区
伊春市,B01CA0M2I0,清真寺,128.879966,47.724663,风景名胜;风景名胜;回教寺,110207,前进街道回龙湾街亲水家园,伊美区
伊春市,B0FFHBBJAC,文化体育公园,128.667923,47.727172,风景名胜;公园广场;公园,110101,中心西路与广益路交叉口西180米,乌翠区
伊春市,B01CA0LWOL,金蟾岛,128.733659,47.609509,风景名胜;风景名胜相关;旅游景点,110000,西岭大街,乌翠区
伊春市,B0FFG73YMC,小兴安岭第一阁,128.240151,47.102232,风景名胜;风景名胜相关;旅游景点,110000,伊哈线,铁力市
伊春市,B01CA0LVQK,东北抗日联军电讯学校遗址,129.262339,46.675744,风景名胜;风景名胜相关;旅游景点,110000,新东公路东50米,大箐山县
伊春市,B0FFJ1Z0FZ,醉泉,128.910293,47.70059,风景名胜;风景名胜;风景名胜,110200,扶兴路3号兴安国家森林公园(伊美区南山公园)(西南角),伊美区
伊春市,B0LDHDL0UG,马家大院,128.796654,47.711844,风景名胜;风景名胜相关;旅游景点,110000,乌翠区长征街57幢85号,乌翠区
伊春市,B0L0ZAEATC,大箐山县乌带公路永翠河3号观景台,128.846014,47.153189,风景名胜;风景名胜;观景点,110209,乌带公路,大箐山县
伊春市,B0KRJ9DIQG,观涛塔,129.026846,47.911258,风景名胜;风景名胜;风景名胜,110200,溪水国家森林公园内(东侧),友好区
伊春市,B0FFMCS2HY,少奇号小火车,129.210074,48.237486,风景名胜;风景名胜相关;旅游景点,110000,公园路,丰林县
伊春市,B0FFL0OKFN,蝴蝶谷漂流,128.552278,46.666618,风景名胜;风景名胜相关;旅游景点,110000,桃山林业局,铁力市
伊春市,B0FFJZ6JFR,观涛塔,129.213436,48.235696,风景名胜;风景名胜相关;旅游景点,110000,旅游公路17公里处五营红松林海景区内(西侧),丰林县
伊春市,B0FFIPXA8X,响水溪,129.215397,48.248824,风景名胜;风景名胜相关;旅游景点,110000,旅游公路17公里处五营红松林海景区内(西侧),丰林县
伊春市,B0FFIJS4V5,伊春广场,128.845638,47.713429,风景名胜;公园广场;城市广场,110105,青山西大街伊春蓝莓小镇,伊美区
伊春市,B0FFI4SLGE,回龙湾金沙河漂流起点,129.235456,47.701669,风景名胜;风景名胜相关;旅游景点,110000,伊春市伊美区工农委59号,伊美区
伊春市,B01CA005BQ,二八九广场,128.050922,47.002564,风景名胜;公园广场;城市广场,110105,建设西大街5号,铁力市
伊春市,B0FFF4L5F8,恐龙之乡-江边广场,130.40143,48.89708,风景名胜;公园广场;城市广场,110105,江山路20号恐龙之乡,嘉荫县
伊春市,B01CA0039R,江畔公园,130.404002,48.897607,风景名胜;公园广场;公园,110101,朝阳镇临江路21号,嘉荫县
伊春市,B01CA0M340,华润雪花音乐广场,128.885941,47.721432,风景名胜;公园广场;城市广场,110105,环卫路与通江大街交叉口北200米,伊美区
伊春市,B01CA0M2G4,东北抗日联军政治军事学校遗址,128.902281,47.732719,风景名胜;风景名胜相关;旅游景点,110000,通河路,伊美区
伊春市,B0FFGAI169,友好区清真寺,128.836059,47.850504,风景名胜;风景名胜;回教寺,110207,友好大街367号清真寺,友好区
伊春市,B0MAT5VFFV,俄罗斯风情园,129.761941,49.183635,风景名胜;风景名胜;风景名胜,110200,江山街146号,嘉荫县
伊春市,B0M64HILYO,伊春非遗·沧木文创,128.901139,47.732403,风景名胜;风景名胜;风景名胜,110200,林都健身广场第四门市,伊美区
伊春市,B0LUU7K388,木雕长廊,128.878493,47.713399,风景名胜;风景名胜相关;旅游景点,110000,花园路与新欣街交叉口南180米,伊美区
伊春市,B0KUFC73T3,铁力市运动公园,128.081865,46.987996,风景名胜;公园广场;公园,110101,建设东大街与文电路交叉口西南140米,铁力市
伊春市,B0JK6C4CBV,中心广场,129.572842,48.453961,风景名胜;公园广场;公园广场,110100,东风大街49号,汤旺县
伊春市,B0GDHAZI91,佳龙公园,128.914967,47.731839,风景名胜;公园广场;公园,110101,新兴东路北侧,伊美区
伊春市,B0FFLAL1WQ,汤旺河林海奇石景区-氧吧长廊,129.437975,48.438525,风景名胜;风景名胜相关;旅游景点,110000,汤逊公路汤旺河林海奇石风景区内,汤旺县
伊春市,B0FFL920CL,汤旺河林海奇石风景区-听溪,129.447579,48.448463,风景名胜;风景名胜相关;旅游景点,110000,汤逊公路汤旺河林海奇石风景区内,汤旺县
伊春市,B0FFF4CJJT,红松广场,128.900869,47.7179,风景名胜;公园广场;城市广场,110105,青山中大街与通山路交叉口东北120米,伊美区
伊春市,B0MDLAGXFT,梨花谷鹿苑,129.40154,47.39352,风景名胜;风景名胜相关;旅游景点,110000,金林区梨花谷鹿苑,金林区
伊春市,B0LR37DSF9,大丰河漂流,129.707366,47.492476,风景名胜;风景名胜相关;旅游景点,110000,丰岭山庄北侧,金林区
伊春市,B0LKRZ61VF,铁力市鹿野仙踪,128.05036,46.940814,风景名胜;风景名胜;风景名胜,110200,年丰乡年丰村(前韩家),铁力市
伊春市,B0LGTBX8IU,伊春市乌翠区旅游休闲街区,128.814211,47.725151,风景名胜;风景名胜相关;旅游景点,110000,林都大街与通乡路交叉口西80米,乌翠区
伊春市,B0LA5MK7TJ,星月童话村,128.214396,47.092719,风景名胜;风景名胜;风景名胜,110200,哈伊公路,铁力市
伊春市,B0L3PZFTWX,大箐山县乌带公路永翠河1号观景台,128.975668,47.083996,风景名胜;风景名胜;观景点,110209,乌带公路,大箐山县
伊春市,B0L2YPUFL5,观景台-石海,128.997836,46.940205,风景名胜;风景名胜;风景名胜,110200,,大箐山县
伊春市,B0L2TU3VPA,秋枫路(伊美五花山网红打卡地),129.011088,47.841485,风景名胜;风景名胜相关;旅游景点,110000,伊东林场所旁边,伊美区
伊春市,B0KUB7Z12A,茅兰沟景区-观瀑台,129.766237,49.095313,风景名胜;风景名胜;风景名胜,110200,茅兰沟国家森林公园,嘉荫县
伊春市,B0KR4Z14CM,223界碑,130.402381,48.898007,风景名胜;风景名胜;风景名胜,110200,朝阳镇临江路21号江畔公园,嘉荫县
伊春市,B0J1MDZ671,嘉荫北国恐龙乐园,130.263071,48.841269,风景名胜;风景名胜;风景名胜,110200,,嘉荫县
伊春市,B0IDKZHV77,梅花山国家森林公园红松原始林,129.162911,47.891118,风景名胜;风景名胜;风景名胜,110200,伊青林场东侧190米,伊美区
伊春市,B0I3G5H43L,比罗比詹广场,128.860426,47.722546,风景名胜;公园广场;公园广场,110100,林都大街6号,伊美区
伊春市,B0HR99CFOB,神州恐龙博物馆,130.249938,48.854049,风景名胜;风景名胜相关;旅游景点,110000,红光乡恐龙国家地质公园内,嘉荫县
伊春市,B0HR0UUUWI,中国北红玛瑙之乡-乌伊岭,129.445885,48.579281,风景名胜;风景名胜相关;旅游景点,110000,友谊路南,汤旺县
伊春市,B0GR7RHO13,朗乡花海,128.885696,46.96165,风景名胜;风景名胜相关;旅游景点,110000,龙乡大街铁力浪行青年旅社东北,大箐山县
伊春市,B0GDD9WSBM,汤旺河林海奇石风景区-幽谷,129.440966,48.450043,风景名胜;风景名胜相关;旅游景点,110000,石林林场汤逊公路汤旺河林海奇石风景区内,汤旺县
伊春市,B0G31CXPBQ,铁力市儿童公园,128.030381,46.99093,风景名胜;公园广场;公园,110101,东四路与五一大街西北交叉口,铁力市
伊春市,B0FFMCSKAW,天赐湖,129.222541,48.229425,风景名胜;风景名胜相关;旅游景点|生活服务;生活服务场所;生活服务场所,110000|070000,五营国家森林公园内,丰林县
伊春市,B0FFL82UQE,汤旺河林海奇石风景区-观光塔,129.437023,48.446979,风景名胜;风景名胜;观景点,110209,汤逊公路汤旺河林海奇石风景区内,汤旺县
伊春市,B0FFL3N31F,锦绣山水公园,128.856091,47.72283,风景名胜;公园广场;公园,110101,前进街道通山路南山风景林自然保护区,伊美区
伊春市,B0FFJMMVI3,金祖峰景区,129.422344,47.41205,风景名胜;风景名胜相关;旅游景点,110000,222国道西,金林区
伊春市,B0FFI87M0O,金秘洞,129.441996,47.420931,风景名胜;风景名胜相关;旅游景点,110000,金山屯博物馆院内,金林区
伊春市,B0FFI2BRMY,嘉荫广场,130.401016,48.896717,风景名胜;公园广场;城市广场,110105,恐龙之乡-江边广场,嘉荫县
伊春市,B0FFHSKP8A,金山小镇,129.426581,47.408657,风景名胜;风景名胜相关;旅游景点,110000,奋斗街道奋斗街道金山大街,金林区
伊春市,B0FFF438OG,新青国家湿地公园,129.583583,48.320542,风景名胜;公园广场;公园,110101,兴安街道伊嘉公路96.5公里处,丰林县
伊春市,B01CA008QC,峰岩山寨生态旅游度假区,129.55905,47.400151,风景名胜;风景名胜相关;旅游景点,110000,鹤伊公路68.3公里处,金林区
伊春市,B01CA0079R,透龙山景区,128.365456,47.173255,风景名胜;风景名胜相关;旅游景点,110000,铁力林业局207省道日月峡国家森林公园西南430米,铁力市
伊春市,B01CA006LD,西河公园,128.01837,46.980925,风景名胜;公园广场;公园,110101,铁力镇建设西大街521号铁力公园,铁力市
伊春市,B01CA004WR,月牙湖公园,129.280554,47.140613,风景名胜;公园广场;公园,110101,后标营51号,南岔县
伊春市,B0FFHXAG3K,逍遥八仙湖景区,128.251262,46.873223,风景名胜;风景名胜相关;旅游景点,110000,桃山林业局内,铁力市
伊春市,B01CA002DV,北山公园,128.898177,47.738095,风景名胜;公园广场;公园,110101,朝阳街道朝阳街道山河大道与通河路交汇处西行186米,伊美区
伊春市,B01CA001H6,恐龙之乡,130.401125,48.897293,风景名胜;风景名胜;风景名胜,110200,江山路20号,嘉荫县
伊春市,B01CA006L9,铁力公园,128.017603,46.981747,风景名胜;公园广场;公园,110101,铁力镇建设西大街521号,铁力市
伊春市,B0FFL82P06,一线天景观区,129.438356,48.434919,风景名胜;风景名胜相关;旅游景点,110000,汤逊公路汤旺河林海奇石风景区内,汤旺县
伊春市,B0FFKZ51PG,石林河漂流,128.777682,46.959976,风景名胜;风景名胜相关;旅游景点,110000,朗乡镇达里村朗乡石林地质公园内,大箐山县
伊春市,B01CA0M0BU,石林,129.439666,48.434186,风景名胜;风景名胜;风景名胜,110200,汤旺河林海奇石风景区内,汤旺县
伊春市,B01CA0LV0G,飞泷金山鹿苑,129.491744,47.40402,风景名胜;风景名胜相关;旅游景点,110000,鹤嫩公路天龙禅寺东南,金林区
伊春市,B01CA003NS,金山公园,129.448246,47.409444,风景名胜;公园广场;公园,110101,花园东街336号,金林区
伊春市,B01CA001M0,小兴安岭石苑,128.882547,47.715157,风景名胜;风景名胜;风景名胜,110200,前进街道前进街道中国林都木雕园附近,伊美区
伊春市,B0FFG0R9WI,马永顺纪念馆,128.375148,47.188106,风景名胜;风景名胜;纪念馆,110204,铁力林业局铁力林业局伊哈线,铁力市
伊春市,B01CA0LW3Z,革命烈士纪念碑,130.404344,48.875646,风景名胜;风景名胜;纪念馆,110204,恐龙大道,嘉荫县
伊春市,B0MR1HDH69,石林驯鹿园,129.445,48.446182,风景名胜;公园广场;动物园,110102,汤逊公路汤旺河林海奇石景区,汤旺县
伊春市,B0MGMU9ZHK,恐龙乐园,130.40229,48.897273,风景名胜;风景名胜相关;旅游景点,110000,神州龙路5号,嘉荫县
伊春市,B0MD4UIMYF,东山里遗址公园,128.196318,46.923853,风景名胜;公园广场;公园,110101,桃林街5号,铁力市
伊春市,B0MAMX7OTB,鹿幽谷,129.437075,47.414425,风景名胜;风景名胜;风景名胜,110200,花园街与大丰路交叉口东100米,金林区
伊春市,B0LDL9SRQX,南岔县迎宾公园,129.304849,47.132989,风景名胜;公园广场;公园,110101,红星社区北侧,南岔县
伊春市,B0LDH5LIL0,伊春九鑫森林生态产业园景区,129.551313,48.460154,风景名胜;风景名胜;风景名胜,110200,九鑫松悦宾馆西北侧60米,汤旺县
伊春市,B0L3PZG1JK,醉美白桦林,128.801508,47.205567,风景名胜;风景名胜;风景名胜,110200,乌带公路,大箐山县
伊春市,B0L2SA4W2Y,带岭抗日英烈纪念园广场,129.003782,47.016792,风景名胜;公园广场;城市广场,110105,带岭镇西山,大箐山县
伊春市,B0L2J56NX4,伊春乌翠驯鹿欢乐园,128.567769,47.638662,风景名胜;风景名胜相关;旅游景点,110000,哈伊公路乌翠区,乌翠区
伊春市,B0L2AU26RV,白连友烈士塑像,128.898973,47.706831,风景名胜;风景名胜;风景名胜,110200,兴安国家森林公园内,伊美区
伊春市,B0KUFCXL27,中华恐龙塔,130.257515,48.851812,风景名胜;风景名胜;风景名胜,110200,城西9公里处黑龙江嘉荫恐龙国家地质公园(东南角),嘉荫县
伊春市,B0KUFC98LN,恐龙谷,130.250571,48.856904,风景名胜;风景名胜;风景名胜,110200,城西9公里处黑龙江嘉荫恐龙国家地质公园内(西侧),嘉荫县
伊春市,B0KUFC6H31,在水一方休闲文化广场,128.811177,47.725441,风景名胜;公园广场;城市广场,110105,通府路与河西路交叉口南140米,乌翠区
伊春市,B0KUFC5MS5,神州第一恐龙发掘地纪念碑,130.250976,48.854653,风景名胜;风景名胜;纪念馆,110204,城西9公里处黑龙江嘉荫恐龙国家地质公园内(西侧),嘉荫县
伊春市,B0KUFC3JVN,水上公园-西区,128.8857,47.722004,风景名胜;公园广场;公园,110101,水上公园(西北角),伊美区
伊春市,B0KUBRQ3AN,汤旺河林海奇石风景区-弥勒顶,129.448702,48.448273,风景名胜;风景名胜;风景名胜,110200,汤逊公路汤旺河林海奇石风景区内,汤旺县
伊春市,B0KDMRBUCU,伊春市金山腾飞广场,129.425754,47.41284,风景名胜;公园广场;城市广场,110105,金祖峰景区,金林区
伊春市,B0K3DZNWOY,五营清真寺,129.254236,48.118635,风景名胜;风景名胜;回教寺,110207,永康路b5门市,丰林县
伊春市,B0JRKS5DTH,九峰山沧木手工皮划艇露营基地,129.552879,47.36714,风景名胜;风景名胜相关;旅游景点,110000,鹤嫩公路68公里处九峰山养心谷西侧,金林区
伊春市,B0J3NDX8HQ,月亮湾景区,129.39532,49.382756,风景名胜;风景名胜;风景名胜,110200,成才路,嘉荫县
伊春市,B0J0O7DYXW,大箐山县健康主题公园,129.022396,47.033084,风景名胜;公园广场;公园,110101,带岭镇带乌公路与顺发路交汇处北100米,大箐山县
伊春市,B0HRVR0B9Y,古河道,129.438149,48.437014,风景名胜;风景名胜相关;旅游景点,110000,植物苑景观区,汤旺县
伊春市,B0GU7ONOY9,植物苑景观区,129.442294,48.445626,风景名胜;风景名胜相关;旅游景点,110000,汤逊公路汤旺河林海奇石风景区内,汤旺县
伊春市,B0G1NX66IY,百树园,128.057653,46.989325,风景名胜;风景名胜相关;旅游景点,110000,团结路391号,铁力市
伊春市,B0FFMFFVKJ,伊春市地质遗迹景观,129.437652,48.437735,风景名胜;风景名胜相关;旅游景点,110000,汤逊公路汤旺河林海奇石风景区内,汤旺县
伊春市,B0FFLJYGRA,汤旺河林海奇石景区-子午石,129.443823,48.445788,风景名胜;风景名胜相关;旅游景点,110000,汤逊公路汤旺河林海奇石风景区内,汤旺县
伊春市,B0FFLCWWRF,汤旺河林海奇石风景区-风动石,129.440458,48.444901,风景名胜;风景名胜相关;旅游景点,110000,汤逊公路汤旺河林海奇石风景区内,汤旺县
伊春市,B0FFL93VWI,汤旺河林海奇石风景区-镇山钟,129.438055,48.447692,风景名胜;风景名胜相关;旅游景点,110000,汤逊公路汤旺河林海奇石风景区内,汤旺县
伊春市,B0FFL91XDF,汤旺河林海奇石风景区-听泉,129.439025,48.4363,风景名胜;风景名胜相关;旅游景点,110000,汤逊公路汤旺河林海奇石风景区内,汤旺县
伊春市,B0FFL8C04S,汤旺河林海奇石风景区-佛祖峰,129.441213,48.435126,风景名胜;风景名胜相关;旅游景点,110000,汤逊公路汤旺河林海奇石风景区内,汤旺县
伊春市,B0FFL379IC,恐龙之乡-健康主题公园,130.401105,48.896923,风景名胜;公园广场;公园,110101,江山路20号恐龙之乡内(南侧),嘉荫县
伊春市,B0FFG7U3PE,养溪谷生态景区,128.716469,47.535859,风景名胜;风景名胜相关;旅游景点,110000,乌带公路29公里,乌翠区
伊春市,B01CA0M34C,人民广场,128.887314,47.723646,风景名胜;公园广场;城市广场,110105,水上公园(东北角),伊美区
伊春市,B01CA0M2GN,朝阳公园,128.891671,47.7337,风景名胜;公园广场;公园,110101,翠河湾街与朝阳街交叉口东南120米,伊美区
伊春市,B0FFL8BSL7,汤旺河林海奇石风景区-瀑布,129.444774,48.445424,风景名胜;风景名胜相关;旅游景点,110000,汤逊公路汤旺河林海奇石风景区内,汤旺县
伊春市,B0FFILCIF6,神仙摞,128.217022,46.593169,风景名胜;风景名胜相关;旅游景点,110000,,铁力市
伊春市,B0KUFCWY2U,溪水·萌宠牧场,129.003578,47.904586,风景名胜;风景名胜相关;旅游景点,110000,溪水国家森林公园内(南侧),友好区
伊春市,B0KUFCWY1P,弥勒顶景观区,129.441193,48.435678,风景名胜;风景名胜;风景名胜,110200,汤逊公路汤旺河林海奇石景区(西南角),汤旺县
伊春市,B0KUFC8LPW,北美洲园,130.252675,48.856325,风景名胜;风景名胜相关;旅游景点,110000,城西9公里处黑龙江嘉荫恐龙国家地质公园内(西侧),嘉荫县
伊春市,B0FFMF3WPF,嘉荫恐龙国家地质公园-恐龙乐园,130.25192,48.853238,风景名胜;风景名胜相关;旅游景点,110000,红光乡城西9公里处黑龙江嘉荫恐龙国家地质公园(西南角),嘉荫县
伊春市,B0FFL80M5Q,幽谷探险景观区,129.446023,48.449032,风景名胜;风景名胜相关;旅游景点,110000,汤逊公路汤旺河林海奇石风景区内,汤旺县
伊春市,B01CA0017W,中国林都,128.880331,47.713697,风景名胜;风景名胜;风景名胜,110200,小兴安岭石苑(西南角),伊美区
伊春市,B0KRH7QNCR,丰林兴安鹿苑(五营国家森林公园店),129.19395,48.231494,风景名胜;风景名胜;风景名胜,110200,红松林海景区内,丰林县
伊春市,B0KUBRTAZC,汤旺河林海奇石景区-阳石,129.440485,48.44588,风景名胜;风景名胜相关;旅游景点,110000,汤逊公路汤旺河林海奇石景区,汤旺县
伊春市,B01CA0007I,黑龙江省大箐山花岗岩石林地质公园,128.779423,46.96073,风景名胜;公园广场;公园,110101,西汇路与802乡道交叉口东北100米,大箐山县
伊春市,B0L36S9DYE,224界碑,130.497722,48.859919,风景名胜;风景名胜相关;旅游景点,110000,嘉荫驾校东北侧250米,嘉荫县
伊春市,B0JUCU3KV1,宝宇森林生态小镇,128.707387,47.413109,风景名胜;风景名胜相关;旅游景点|体育休闲服务;体育休闲服务场所;体育休闲服务场所,110000|080000,西岭林场乌带公路,乌翠区
伊春市,B0J1JAOQDV,大箐山森林公园,129.075468,47.017195,风景名胜;公园广场;公园,110101,桃南公路,大箐山县
伊春市,B0FFL8905P,铁路公园,128.880706,47.712378,风景名胜;公园广场;公园,110101,花园路与青山西路交叉口西北340米,伊美区
伊春市,B0FFKHNE65,嘉荫县东湖风景区,130.501459,48.846116,风景名胜;风景名胜相关;旅游景点,110000,朝阳镇永安村,嘉荫县
伊春市,B0FFIRCSD6,桃源湖,128.251261,46.873221,风景名胜;风景名胜;海滩,110208,逍遥八仙湖景区,铁力市
伊春市,B0FFIK4Q6B,朗乡万松岩峡谷风景区,129.262018,46.674555,风景名胜;风景名胜相关;旅游景点,110000,新东林场,大箐山县
伊春市,B0FFGQ2OXJ,五营地质公园,129.258218,48.107398,风景名胜;公园广场;公园,110101,中心大街与222国道交叉口西40米,丰林县
伊春市,B01CA0M2FB,水上明珠旅游景区,128.894113,47.731823,风景名胜;风景名胜相关;旅游景点,110000,和平街与通山路交叉口西200米,伊美区
伊春市,B01CA001ZO,八仙湖森林公园,128.560245,46.654719,风景名胜;公园广场;公园,110101,桃山林业局奋斗林场,铁力市
伊春市,B0KUFCQZMR,南郡小广场,128.89477,47.720095,风景名胜;公园广场;城市广场,110105,幸福街与春榆路交叉口西南60米,伊美区
伊春市,B01CA0LTQ0,年轮广场,129.573935,48.444401,风景名胜;公园广场;城市广场,110105,公路客运站东侧150米,汤旺县
伊春市,B0L1ZZLBOL,东升岛竹筏漂流,128.924241,47.751453,风景名胜;风景名胜相关;旅游景点,110000,东升岛度假村附近,伊美区
伊春市,B0KRT1YBNK,回龙湾金沙河漂流止漂点,129.232226,47.633174,风景名胜;风景名胜相关;旅游景点,110000,伊春市伊美区工农委60号,伊美区
伊春市,B0JBPZABVX,东升岛森林冰雪文创园,128.93063,47.747628,风景名胜;风景名胜相关;旅游景点,110000,机场路六合园小区北50米,伊美区
伊春市,B0IDY7V7Y4,丁香园,128.849424,47.734737,风景名胜;公园广场;公园,110101,山珍路6号,伊美区
伊春市,B0I1DDPE7J,环翠公园,129.011938,47.028887,风景名胜;公园广场;公园,110101,,大箐山县
伊春市,B0HBKXUCTM,伊春永安东湖,130.510956,48.852989,风景名胜;风景名胜相关;旅游景点,110000,永安村东1.5公里处,嘉荫县
伊春市,B0HBBB2OS2,林海观音,129.44073,48.446038,风景名胜;风景名胜相关;旅游景点,110000,汤逊公路汤旺河林海奇石风景区内,汤旺县
伊春市,B0FFL27EQY,太平森林公园,129.296664,47.120571,风景名胜;公园广场;动物园|风景名胜;公园广场;公园|风景名胜;风景名胜;风景名胜,110102|110101|110200,太平公园(222国道南),南岔县
伊春市,B0FFK8BNT5,明命寺遗址,128.115773,46.803891,风景名胜;风景名胜;寺庙道观,110205,,铁力市
伊春市,B0FFFP4LMG,太平岛,130.320857,48.873301,风景名胜;风景名胜;风景名胜,110200,,嘉荫县
伊春市,B0JDJSEF07,天恩堂,128.860263,47.721466,风景名胜;风景名胜;教堂,110206,林都大街4号,伊美区
伊春市,B0MAZAD4AE,界江冰雪恐龙乐园,130.253025,48.854675,风景名胜;公园广场;公园,110101,城西9公里处黑龙江嘉荫恐龙国家地质公园内(西侧),嘉荫县
伊春市,B0LR2Z4GOY,铁力河湖长制主题公园,128.01051,46.982197,风景名胜;公园广场;公园,110101,建设西大街587号,铁力市
伊春市,B0FFL8BYUK,弥勒顶景观区-至高点,129.449697,48.4441,风景名胜;风景名胜相关;旅游景点,110000,汤逊公路汤旺河林海奇石风景区内,汤旺县
伊春市,B0FFGQ2RBK,双丰公园,127.75812,46.960941,风景名胜;公园广场;公园,110101,双丰镇育林小区对面,铁力市
伊春市,B0LK3U0FG1,西林清真寺,129.292809,47.494236,风景名胜;风景名胜;回教寺,110207,文明街与迎宾路交叉口西南10米,金林区
伊春市,B0L3PZG8PU,锦绣带岭文化广场,128.712857,47.326897,风景名胜;公园广场;城市广场,110105,乌带公路,乌翠区
伊春市,B0L3NUDU40,伊美区赶山季秋货大集,128.845797,47.713296,风景名胜;风景名胜相关;旅游景点,110000,青山西大街39号,伊美区
伊春市,B0KUFCXL7P,悟能望月,129.440331,48.446062,科教文化服务;培训机构;培训机构|风景名胜;风景名胜相关;旅游景点,141400|110000,汤逊公路汤旺河林海奇石景区,汤旺县
伊春市,B0KUFCQCDC,音乐喷泉,128.886004,47.72205,风景名胜;风景名胜;风景名胜,110200,水上公园内(北侧),伊美区
伊春市,B0HBN6VIIJ,元宝石,129.437981,48.449109,风景名胜;风景名胜相关;旅游景点,110000,汤逊公路汤旺河林海奇石风景区内,汤旺县
伊春市,B0GR7LIPQY,龙乡广场,128.869949,46.950077,风景名胜;公园广场;城市广场,110105,朗乡林业局畅园西路,大箐山县
