name,lng,lat,category,address,poi_type,rating,avg_cost,source,comment_num
小月亮(河山店),126.5763123,45.7496786,购物,河山街15号,购物;便利店,3.6,,baidu,4.0
张亮麻辣烫(长安城店),126.6995745,45.7710686,餐饮,黑龙江省哈尔滨市道外区南直路街道南直路351-9号泰富长安城B2栋9号门市,美食;小吃快餐店,4.5,19.0,baidu,7.0
WE LUCKY COFFEE(尚志大街店),126.6175788,45.7671768,餐饮,哈尔滨市尚志大街108号,美食;咖啡厅,4.2,11.0,baidu,15.0
永生食杂连锁店,126.6523346,45.6971389,购物,三合路417号三合园小区13号楼,购物;便利店,3.5,,baidu,1.0
款款花艺,126.7629371,45.7219832,购物,黑龙江省哈尔滨市香坊区香东街58号,购物;商铺,3.6,,baidu,6.0
PP PARK·高空观江酒吧,126.5813572,45.7553919,餐饮,友谊西路660号富力广场7楼701-2号,美食;酒吧,3.4,134.0,baidu,52.0
齐余义嘉,126.4922915,45.8009974,餐饮,黑龙江省哈尔滨市松北区恒源街292号商服1~3层,美食;中餐厅,3.9,96.0,baidu,21.0
将军牛排韩国餐厅(哈尔滨银泰城购物中心店),126.535021,45.7354224,餐饮,群力大道2399号银泰城购物中心四层4032、4033号商铺,美食;外国餐厅,4.7,68.0,baidu,4.0
华宿轻居精品酒店(哈尔滨火车站店),126.6100811,45.74897,住宿,福胜街与民安街交叉路口往东南约50米,酒店,4.5,,baidu,46.0
百盈鲜菜店,126.6949235,45.7920754,购物,黑龙江省哈尔滨市道外区三棵头道街春江小区3号楼48号,购物;商铺,3.6,,baidu,1.0
鞑巴鲁炖涮锅(果园店),126.6992948,45.7233312,餐饮,果园街副13-10号,美食;中餐厅,4.0,56.0,baidu,10.0
恒发旅店(哈尔滨东直路店),126.6664011,45.7834749,住宿,东直路76号,酒店,4.6,,baidu,1.0
美豪丽致酒店(哈尔滨融创乐园店),126.4972486,45.797825,住宿,银水湾路1111-5号,酒店,4.3,,baidu,85.0
百世邻里(财智公馆店),126.5773257,45.7477705,购物,黑龙江省哈尔滨市道里区康安街道河山街65号,购物;便利店,3.6,,baidu,2.0
多美台球俱乐部,126.5838933,45.6951899,景点,和谐大道353-2号2F,运动健身;体育场馆,4.0,,baidu,17.0
滨诚快捷旅馆,126.3460867,45.3740563,住宿,东直路魁星家园小区12号商铺,酒店,4.5,,baidu,0.0
西域东来福(东顺城路店),129.5645431,46.313085,餐饮,东顺城路二运北路东128号,美食;中餐厅,3.9,55.0,baidu,8.0
三星授权体验店(西城红场购物中心店),126.5882534,45.7008339,购物,哈尔滨市南岗区哈西大街299号西城红场商场1楼F1017-1,购物;家电数码,4.8,,baidu,34.0
延寿鸿越宾馆,128.3127058,45.4455181,住宿,西同庆街锦绣丽都一号楼,酒店;其他,4.5,,baidu,4.0
哈尔滨家兴快捷宾馆,126.7557209,45.7149498,住宿,永泰香福汇地块三S7-1号楼商服,酒店,4.2,,baidu,4.0
海琦快捷宾馆(哈东站店),126.7010814,45.7867185,住宿,黑龙江省哈尔滨市道外区桦树街20号,酒店;其他,2.3,,baidu,2.0
鲜本香扒肉老菜馆(尚志小区店),126.6142629,45.7787606,餐饮,尚志胡同37号,美食;中餐厅,3.9,48.0,baidu,6.0
爱特孕婴童生活馆(大发店),126.5978014,45.7350112,购物,黑龙江省哈尔滨市道里区康安路恒祥城2期康安路16-6号,购物;商铺,5.0,,baidu,2.0
桦南大碗麻辣烫·炸串(哈西骏赫城书苑派店),126.5444031,45.6534193,餐饮,兴农大街与兴隆路交叉口东南角局部地段20栋商服单元1层01号,美食;小吃快餐店,3.5,15.0,baidu,9.0
核桃碳烤肉馆(顾乡大街店),126.5798458,45.7342254,餐饮,顾乡大街95号,美食;中餐厅,4.8,88.0,baidu,55.0
云南过桥米线(宏图街店),126.7017517,45.7805845,餐饮,宏图街41号,美食;小吃快餐店,3.7,11.0,baidu,7.0
茶百道(服装城店),126.6060285,45.702862,餐饮,中兴大道国润家饰城1层外门市厅10室,美食;其他,4.0,15.0,baidu,46.0
可夏公寓(乐松广场店),126.6406165,45.7180132,住宿,哈尔滨市哈平路凯旋新生活购物广场A座1401室(朗瑞酒店楼上),酒店,4.4,,baidu,0.0
鲜牛小巷齐齐哈尔烤肉(东都·幸福里店),126.774862,45.7847593,餐饮,东都幸福里商服1单元104门,美食;中餐厅,3.7,68.0,baidu,2.0
壹樂电竞宾馆,126.3041512,45.3698314,住宿,文明街金融花园B栋1-2层19号,酒店,4.0,,baidu,5.0
王老四肘子,126.6078758,45.7565639,餐饮,安广街71-3号,美食;中餐厅,3.5,37.0,baidu,1.0
辛焖道鸡公煲(平房大学城店),126.6529798,45.5789114,餐饮,建安头道街副22-22号,美食;小吃快餐店,3.5,34.0,baidu,9.0
森马(世纪联华店),126.5809383,45.7351554,购物,顾乡大街85号世纪联华一楼,购物;商铺,3.9,,baidu,3.0
小韩裹凉皮烤冷面,126.5694039,45.6932078,餐饮,哈尔滨市中兴左街119号旁,美食;小吃快餐店,3.8,22.0,baidu,4.0
张亮麻辣烫(牛家店),126.7335899,45.3497528,餐饮,黑龙江省哈尔滨市五常市牛家镇种子公司综合楼A栋6室,美食;小吃快餐店,4.5,,baidu,0.0
臻鑫肉品,126.5232057,45.7412792,购物,黑龙江省哈尔滨市道里区朗江路2761号,购物;商铺,2.0,,baidu,1.0
大碗麻辣烫(哈双路店),126.2306606,45.6374115,餐饮,太平镇先富村大张家屯(住宅),美食;小吃快餐店,3.7,14.0,baidu,3.0
香村名流农家菜馆,126.6989548,45.7213865,餐饮,果园街16-1号,美食;中餐厅,3.7,53.0,baidu,20.0
墨宝轩文化用品商城,126.5884128,45.6875816,购物,哈尔滨大街辰能南区门市（继红小学3号门旁）,购物;商铺,3.6,,baidu,12.0
餻田郡,126.6572417,45.7772639,餐饮,大方里小区214栋8号,美食;其他,3.5,33.0,baidu,6.0
味道元石锅烤肉(工程街店),126.600351,45.7717575,餐饮,工程街道工程街25-1号,美食;中餐厅,4.1,51.0,baidu,25.0
蒙田名品,126.5886809,45.7316158,购物,黑龙江省哈尔滨市道里区新华街道天合街7号,购物;商铺,5.0,,baidu,2.0
幸运咖(秋林国际店),126.6404328,45.7581496,餐饮,东大直街320号秋林里道斯国际大厦负一楼B1-23,美食;咖啡厅,3.8,6.0,baidu,20.0
潮粥快餐店(西典家园南区店),126.5927344,45.7020146,餐饮,尤家街295号,美食;小吃快餐店,3.3,20.0,baidu,4.0
田园大地锅(保健街店),128.0425102,45.9481038,餐饮,保健街与连丰路交叉口西150米,美食;其他,3.8,37.0,baidu,3.0
特色铝盘烤肉,126.5517533,45.80838,餐饮,哈尔滨市松北大道以东、学院路以西、怡园路以北、虎园路以南中海江城6栋1层04号,美食;外国餐厅,3.3,,baidu,7.0
新天地超市(哈尔滨信恒店),126.7059629,45.7557229,购物,信恒现代城雅园A栋1层2号门市,购物;超市,3.8,,baidu,2.0
浩色(田地街店),126.6201257,45.7654562,购物,田地街120号(尚志大街地铁站1号口步行310米),购物;商铺,3.5,,baidu,3.0
maky米旗(马克威店),126.6482592,45.788708,餐饮,东原街道北十六道街42号(近四院急救中心),美食;蛋糕甜品店,4.2,26.0,baidu,48.0
牛约堡·手作牛肉汉堡(哈尔滨哈东万达店),126.7437544,45.7192806,餐饮,哈尔滨市香坊区新香坊街道哈尔滨恒大时代广场-商铺一期1号楼底商单元0D09号,美食;小吃快餐店,3.8,23.0,baidu,2.0
大源号食品折扣仓(御景湾店),126.6750532,45.6999716,购物,哈尔滨市香坊区星河路恒大御景湾,购物;商铺,3.5,,baidu,1.0
有源乡村食府,126.3393962,45.9316346,餐饮,道北西民主街5号,美食;中餐厅,3.6,,baidu,8.0
阿兰家牛肉面(哈尔滨万象汇店),126.5315628,45.8081012,餐饮,世茂大道555号万象汇L3-386号铺,美食;小吃快餐店,3.8,29.0,baidu,45.0
哈啦哨俄式大串烧烤原果戈李俄罗斯烧烤(安广街店),126.6037722,45.7575815,餐饮,安广街118号,美食;中餐厅,4.8,72.0,baidu,50.0
呦么商店,126.6158096,45.7218435,购物,黑龙江省哈尔滨市南岗区和兴路文兴街35-17号师大家属区4号楼4单元103室,购物;商铺,4.1,,baidu,50.0
比目鱼便利店(新华小区店),126.6202508,45.7777168,购物,友谊路43号,购物;便利店,3.8,,baidu,4.0
羊汤小磨坊(通河分店),128.7490967,45.9779519,餐饮,喜鹊街岔林湖畔小区东南侧约160米(万米金街交叉口东40米),美食;中餐厅,3.4,101.0,baidu,6.0
昌升河间驴肉火烧,126.7020664,45.7802658,餐饮,南棵街36栋1层2号,美食;小吃快餐店,3.9,31.0,baidu,7.0
久里精酿啤酒餐厅(南岗工大店),126.6180465,45.7437108,餐饮,曲线街道曲线街64号1层(近弗德堡德国小馆工大店),美食;外国餐厅,4.7,101.0,baidu,5.0
金家休闲餐吧(金家小吃四店),126.6261787,45.7419328,餐饮,学子路学士楼1楼民族餐厅,美食;外国餐厅,3.7,39.0,baidu,24.0
宜锦宾馆,126.6104471,45.7501578,住宿,黑龙江省哈尔滨市道里区抚顺街道抚顺街361号,酒店,3.9,0.0,baidu,19.0
柠檬文教礼品屋,126.6758793,45.7208766,购物,哈尔滨市香坊区通站街59-5号,购物;商铺,3.6,,baidu,1.0
闵家小馆,127.3976308,46.0805203,餐饮,人寿保险楼下,美食;中餐厅,3.5,,baidu,5.0
玉明便民干调店,126.6478005,45.7438806,购物,联部街20号,购物;商铺,3.5,,baidu,3.0
火影烧烤店(永安城店),126.5206758,45.828842,餐饮,江安街1753号永安城小区S-4号楼8号商服,美食;中餐厅,3.8,77.0,baidu,11.0
柚思民宿,126.5340296,45.8700683,住宿,哈尔滨市丽景花园-15号楼松北区学院路丽景花园2层202,酒店;民宿,4.9,,baidu,0.0
房东隐身公寓(哈平路分店),126.6407772,45.7179395,住宿,哈平路凯旋广场A栋哈平路门进入,酒店,4.6,,baidu,0.0
哈尔滨新起点网络旅馆,126.6917892,45.745198,住宿,苍山路12号,酒店;其他,2.5,,baidu,3.0
融惠微利超市(保利店),126.5959037,45.7121707,购物,工电路保利颐和家园E4栋25号商服,购物;超市,3.5,,baidu,2.0
金水福地休闲山庄,127.5393983,45.3100977,住宿,301国道旁帽儿山旅游景区,酒店,4.5,,baidu,0.0
卡游(中央大街店),126.6129795,45.76862,购物,哈尔滨市道里区中央大街66号松雷国际商厦(道里店)F1A-06,购物;商铺,4.8,,baidu,6.0
友鑫住宿,126.6378625,45.5798308,住宿,"哈尔滨市平房区第二大道秀水名苑1期3号楼2单元202(哈铁对面,临近东方学院)",酒店,4.9,,baidu,0.0
小王淮南牛肉汤(哈尔滨总店),126.7019224,45.780274,餐饮,宏图街80号,美食;小吃快餐店,3.6,17.0,baidu,15.0
哈尔滨0451快捷宾馆,126.757474,45.7130146,住宿,永昌路52号,酒店,3.9,,baidu,13.0
省惠眼镜超市(康安二道街店),126.5866573,45.7386607,购物,顾乡大街11号,购物;商铺,3.6,,baidu,2.0
四季小苑农家乐,128.5690919,44.9119886,住宿,哈尔滨市亚布力收费管理站南300米,酒店,4.7,,baidu,0.0
满巍明生炸鸡架(金爵万象店),126.5769169,45.6970631,餐饮,哈尔滨大街金爵万象购物中心负二层B236-1号,美食;小吃快餐店,3.9,29.0,baidu,6.0
茉莉香鸭颈王(莲花街店),128.8294018,45.83398,餐饮,莲花街218号,美食;其他,3.4,27.0,baidu,0.0
和府老北京涮肉(道里店),126.6117066,45.7574103,餐饮,哈尔滨市道里区安升街15号,美食;中餐厅,4.7,60.0,baidu,50.0
哈尔滨机场迈凯伦商务酒店(哈尔滨太平国际机场店),126.2420363,45.6301973,住宿,黑龙江省哈尔滨市道里区太平国际机场空港一路1号,酒店;其他,4.7,,baidu,49.0
海尔专卖店(哈尔滨大发市场店),126.5940669,45.7342878,购物,黑龙江省哈尔滨市道里区顾新路73~75号,购物;家电数码,3.5,,baidu,1.0
盖东来大块牛肉饭(红星威尼斯店),126.5188229,45.8231665,餐饮,黑龙江省哈尔滨市松北区龙轩路1670号,美食;小吃快餐店,3.8,22.0,baidu,11.0
人和饭店(东顺城路店),129.5650068,46.3118506,餐饮,东顺城路与保平巷交叉口东南40米,美食;中餐厅,3.6,48.0,baidu,1.0
重庆鸡公煲(黑牌匾),126.5428161,45.8700544,餐饮,利民开发区学院路志华商城2栋2号商服,美食;中餐厅,3.4,30.0,baidu,3.0
正宗安徽太和牛肉板面(下夹树店),126.6234518,45.7506055,餐饮,下夹树街33-1号,美食;小吃快餐店,3.8,10.0,baidu,10.0
明晶宾馆,126.6645575,45.7837635,住宿,黑龙江省哈尔滨市道外区东直路30号,酒店,4.2,,baidu,2.0
齐市马家家庭烤肉(上海嘉园店),126.5868128,45.8882563,餐饮,黑龙江省哈尔滨市呼兰区上海嘉园北门3号门市,美食;中餐厅,5.0,,baidu,3.0
刘记餐馆(江南国际公寓店),126.6377229,45.7609524,餐饮,阿什河街96号,美食;小吃快餐店,3.3,,baidu,12.0
小徐牛排板面(哈西尤家街店),126.5927518,45.7026565,餐饮,黑龙江省哈尔滨市南岗区尤家街275号,美食;小吃快餐店,3.9,14.0,baidu,10.0
六桂福珠宝(比优特生活广场店),126.5807666,45.7352896,购物,黑龙江省哈尔滨市道里区顾乡大街85号1F-028号,购物;商铺,5.0,,baidu,63.0
熹街火车餐厅(滨才店),126.5046558,45.8734207,餐饮,学院路844号,美食;其他,3.5,32.0,baidu,3.0
大奎安徽板面(隆达山大街店),128.7463461,45.9765089,餐饮,榆树街与飞龙街交叉路口西北侧(喜洋洋双语幼儿园东侧约200米),美食;小吃快餐店,3.4,,baidu,2.0
润达快捷宾馆(哈尔滨西站店),126.5790929,45.7016148,住宿,西宁北路555号东辉明珠园高8-5号门市,酒店,4.2,,baidu,22.0
砂锅王老油饼,126.6576701,45.7858769,餐饮,南新街13号,美食;小吃快餐店,3.5,23.0,baidu,1.0
三江源牛肉面(建安头道街店),126.6530245,45.5790439,餐饮,建安头道街22-24,美食;小吃快餐店,3.7,20.0,baidu,7.0
华爱康超市,126.6188139,45.7613182,购物,黑龙江省哈尔滨市道里区东安街28号,购物;超市,5.0,,baidu,4.0
万达广场(哈东店),126.7542024,45.715522,购物,黑龙江省哈尔滨市香坊区幸福镇香福路52号,购物;购物中心,4.8,,baidu,64.0
红豆电竞民宿(丽景花园店),126.535996,45.8715583,住宿,丽景花园6号楼1单元29层,酒店;民宿,4.2,,baidu,0.0
马记粤府餐厅,126.6204983,45.739762,餐饮,哈尔滨市法院街29号,美食;小吃快餐店,3.5,28.0,baidu,9.0
晨光文具(消防胡同店),126.6761677,45.7209148,购物,通站街57-7号,购物;商铺,3.5,,baidu,2.0
哈鑫鹏包子铺(长安城店),126.699503,45.7717553,餐饮,黑龙江省哈尔滨市道外区南直路357-1号,美食;其他,3.5,10.0,baidu,3.0
晓红粮油果菜商店,126.7208293,46.2733469,购物,222国道西100米,购物;商铺,3.4,,baidu,0.0
洪利门窗有限公司,126.6225504,45.7345485,购物,黑龙江省哈尔滨市南岗区木兰街47号,购物;家居建材,3.2,,baidu,3.0
紫竹春百货商店,126.6618616,45.4590516,购物,周家镇大市场对面,购物;便利店,3.4,,baidu,1.0
正宗农垦小吃街,126.5255653,45.8719574,餐饮,学院路农垦职业学院对面,美食;小吃快餐店,3.6,18.0,baidu,11.0
安家米业粮油批发,126.6508585,45.7551616,购物,永和街与分部街交叉口东20米,购物;商铺,3.5,,baidu,3.0
南北双龙超市,126.6206082,45.7791385,购物,巡船胡同副6-3号,购物;超市,3.8,,baidu,5.0
嗦蛳福螺蛳粉,126.7174077,45.7342253,餐饮,黑龙江省哈尔滨市香坊区木材北街59-7号东北农业大学7栋2单元102室,美食;小吃快餐店,3.5,14.0,baidu,0.0
佰彩黑大酸菜水饺(恒大珺庭店),126.5661679,45.6938831,餐饮,绥化西路恒大珺庭11号楼1层门面,美食;小吃快餐店,3.9,19.0,baidu,16.0
美佳超市(林业小区店),126.669484,45.7373425,购物,民航路6-3号2单元,购物;超市,3.4,,baidu,3.0
清真鑫缘小厨(南棵绿荫小区理想苑店),126.7000877,45.7822808,餐饮,南棵二道街92号,美食;中餐厅,3.4,27.0,baidu,11.0
美国加州牛肉面大王(大直店),126.6096809,45.7300877,餐饮,西大直街404号,美食;小吃快餐店,4.0,27.0,baidu,37.0
源合祥老菜馆(哈药路店),126.6058735,45.7465324,餐饮,哈药路9号,美食;中餐厅,3.9,56.0,baidu,19.0
甜啦啦鲜果茶(延寿金街店),128.3254713,45.4506425,餐饮,西公安街延寿金街7号,美食;其他,3.4,8.0,baidu,1.0
daxistudio,126.5830009,45.6928004,购物,黑龙江省哈尔滨市南岗区哈尔滨大街664-14号,购物,5.0,0.0,baidu,1.0
喜煲鸡公煲,126.5792678,45.6972759,餐饮,兴达路万达华宅,美食;小吃快餐店,3.6,30.0,baidu,15.0
幸运回转火锅(里道斯国际大厦店),126.6404596,45.7582757,餐饮,东大直街320号负一层B1-33号,美食;中餐厅,3.6,40.0,baidu,32.0
好再来馒头店(一机路店),126.7015526,45.779298,餐饮,一机路67-8号,美食;小吃快餐店,3.4,20.0,baidu,3.0
老滋号卤味熟食店,126.6149102,45.7610035,餐饮,安心街安化街5-1号,美食;其他,3.4,46.0,baidu,7.0
村姑柴火铁锅炖(呼兰总店),126.5921665,45.9775442,餐饮,兰河街道四副食胡同与西环路交叉口（兰河大街155号）,美食;中餐厅,4.1,65.0,baidu,26.0
金麦堡汉堡冷饮(致富路店),126.733384,45.3504648,餐饮,致富路与学府街交叉口东南280米,美食;小吃快餐店,3.4,,baidu,1.0
金丰公社(依兰大市场店),129.5769697,46.3089233,购物,农商物流园3栋1门,购物;商铺,5.0,,baidu,1.0
明厅特色烧烤,126.6277066,45.769738,餐饮,黑龙江省哈尔滨市道外区西开原二道街70号,美食;中餐厅,3.9,71.0,baidu,37.0
赵府炭火锅(芳洲园店),126.6311028,45.7051632,餐饮,启智路88-8-4号,美食;中餐厅,4.2,77.0,baidu,51.0
清真辽宁大串(都市秀景店),126.5811386,45.7332472,餐饮,乡里街156号,美食;中餐厅,3.7,61.0,baidu,46.0
无名缘米粉(万象汇店),126.5330949,45.8078185,餐饮,世茂大道555号万象汇负一层B130号商铺,美食;小吃快餐店,4.1,25.0,baidu,33.0
众成仓买,126.9988615,45.5189124,购物,黑龙江省哈尔滨市阿城区阿什河街道东环大街,购物;便利店,3.5,,baidu,1.0
卢旺达旅馆,126.6159696,45.7449946,住宿,黑龙江省哈尔滨市南岗区曲线街道铁路街389号(铁路街与瓦街交叉口),酒店;其他,4.5,,baidu,0.0
假日宾馆(德坤街店),129.2372007,46.0028056,住宿,黑龙江省哈尔滨市方正县方正林业局高楞镇通江街,酒店,3.7,,baidu,0.0
客来居民宿酒店,126.5214721,45.7410159,住宿,哈尔滨市群力开发区朗江路万科滨江大都会5号楼1楼116室,酒店;民宿,4.4,,baidu,0.0
青苹果住宿,126.6389503,45.5798829,住宿,秀水名苑一期1号楼三单元102,酒店,4.1,51.0,baidu,0.0
香沅桥过桥米线(莲花街店),128.8297542,45.8343645,餐饮,同安路与莲花街交汇处,美食;小吃快餐店,3.4,21.0,baidu,0.0
刘记包子王(果园街店),126.699295,45.7231928,餐饮,果园街副13-8号,美食;其他,3.7,12.0,baidu,22.0
隋记炒货店,126.5389571,45.7171641,购物,黑龙江省哈尔滨市道里区群力第七大道2976号,购物;商铺,3.6,,baidu,8.0
联华超市(地工街店),126.6231151,45.7595687,购物,安宁街与地工街交叉口东南100米,购物;超市,3.3,,baidu,5.0
哈尔滨宝恒快捷宾馆,126.578858,45.7015047,住宿,西宁北路45号,酒店,4.5,,baidu,4.0
哈尔滨香东快捷宾馆,126.7007569,45.7861886,住宿,南棵头道街80号,酒店,3.3,,baidu,1.0
金视眼镜城,126.5814176,45.7345208,购物,黑龙江省哈尔滨市道里区顾乡大街150-1号,购物;商铺,5.0,,baidu,0.0
无名缘米粉(志华广场店),126.5436571,45.8703435,餐饮,志华路志华商城3栋-1层13号商户(华夏精品酒店旁),美食;小吃快餐店,3.5,14.0,baidu,1.0
哈尔滨爱干净的猫公寓(7号店),126.5344985,45.8715129,住宿,黑龙江哈尔滨呼兰区为民路爱民路丽景花园,酒店,4.3,,baidu,5.0
潮漫酒店(哈尔滨火车站店),126.6248239,45.7569782,住宿,黑龙江省哈尔滨市南岗区铁路街7号,酒店,4.7,,baidu,32.0
香馨民宿,126.6117947,45.7710481,住宿,哈尔滨市红专街24号2栋4单元5层1号,酒店;民宿,1.2,,baidu,0.0
老四烧烤(正义街店),126.6053827,45.7586166,餐饮,正义街53号,美食;中餐厅,4.1,75.0,baidu,18.0
一手店(松海店),126.6705581,45.6981853,餐饮,松海路92号澜悦东方小区1栋1层2号宜鲜源超市内,美食;其他,3.9,37.0,baidu,14.0
秋豪单记板面(建设街店),126.644368,45.7542378,餐饮,建设街豪滨假日酒店(秋林店)西南侧约70米,美食;小吃快餐店,3.8,11.0,baidu,6.0
合盛居鲜面馆(宏图店),126.6994559,45.7803849,餐饮,宏图街79号（南棵街32栋1层02号）,美食;小吃快餐店,3.5,18.0,baidu,3.0
春水大典雕塑,126.5582083,45.730048,景点,黑龙江省哈尔滨市道里区景江东路66号金河公园内(南侧),旅游景点;风景区,5.0,,baidu,3.0
哈食德面馆,127.3982727,46.0804954,餐饮,北直路265号,美食;小吃快餐店,3.5,,baidu,1.0
哈尔滨双城瑞宝宾馆,126.3047429,45.3723177,住宿,北大街粮食胡同,酒店,4.2,,baidu,5.0
沙一克蛋糕坊(华通名苑店),126.5894916,45.754602,餐饮,河清街附23-4号,美食;蛋糕甜品店,3.7,10.0,baidu,11.0
大西北牛肉面(尚志胡同),126.6144229,45.7781721,餐饮,黑龙江省哈尔滨市道里区尚志胡同25号4栋6单元1层1号,美食;小吃快餐店,3.4,14.0,baidu,8.0
骊居精品民宿酒店,126.7561685,45.71407,住宿,哈尔滨市永泰城国际公寓1320室,酒店;民宿,4.4,,baidu,0.0
老凤祥(哈尔滨中央大街店),126.6139341,45.7689375,购物,中央大街57号,购物;商铺,3.6,0.0,baidu,19.0
萨达姆兰州辣子牛肉面(哈尔滨欣怡宾馆店),126.5309588,45.8100144,餐饮,世博路619号凯利汽车城南门,美食;小吃快餐店,4.1,24.0,baidu,41.0
杨家熟食店,126.6975613,45.7880554,餐饮,火车头街道,美食;其他,3.4,,baidu,2.0
赵家无水牛羊肉(大水晶街店),126.6433343,45.7746711,购物,大水晶街55号1层,购物;商铺,3.4,,baidu,3.0
妈妈味道老菜馆(家园新城店),126.6989277,45.7214372,餐饮,果园街16-1号,美食;中餐厅,3.6,,baidu,2.0
以勒卤水豆腐(康安小区西区店),126.5824624,45.7384404,购物,康安四道街59-1号,购物;商铺,3.5,,baidu,1.0
恩赐熏酱饺子(太古小区店),126.6432054,45.780871,餐饮,南七道街129号,美食;中餐厅,4.0,53.0,baidu,14.0
夜猫子烧烤(华润·中海·江城店),126.5518167,45.8086996,餐饮,学海西街784号,美食;中餐厅,3.9,80.0,baidu,9.0
VLIAS眼镜(百盛购物中心太平桥店),126.6700362,45.7816642,购物,太平桥百盛一层,购物;商铺,3.9,,baidu,3.0
818·COFFEE(安平店),126.6118231,45.7588839,餐饮,安固街13-2号,美食;咖啡厅,4.0,14.0,baidu,31.0
道外区肥大佬烧烤,126.6284891,45.7682932,餐饮,西开原二道街副12-8号,美食;中餐厅,3.6,16.0,baidu,3.0
高记老潼关肉夹馍(宏图街店),126.7029932,45.7804175,餐饮,火车头街道火车头街哈尔滨东站对面(近宏图街与南棵街交叉口),美食;小吃快餐店,3.4,17.0,baidu,4.0
TORY BURCH汤丽柏琦(卓展购物中心店),126.5989889,45.7567171,购物,安隆街106号哈尔滨卓展购物中心B座一层1A-003号精品店铺,购物;商铺,3.5,,baidu,6.0
罗莱家纺(经纬二道街店),126.6164633,45.7647101,购物,经纬街58号,购物;家居建材,3.8,,baidu,5.0
哈尔滨锦成旅店,126.6772018,45.7826987,住宿,红旗大街498-4号,酒店,4.5,,baidu,0.0
哈尔滨升升宾馆,126.5787045,45.7012613,住宿,黑龙江省哈尔滨市南岗区西宁北路39号,酒店;其他,4.3,,baidu,2.0
宜必思酒店(哈尔滨松北融创世茂大道店),126.4968719,45.7970374,住宿,科技二街1111号支8号楼,酒店,4.7,,baidu,48.0
芝味芝心披萨,126.5783825,45.6962555,餐饮,中兴左街2号金爵万象商业广场内B2层B120号,美食;小吃快餐店,3.8,26.0,baidu,17.0
徐文二手车公司道路救援通讯器材,127.8375469,45.7631981,购物,黑龙江省哈尔滨市宾县Y004,购物;市场,5.0,,baidu,7.0
兮兮·咖啡(师大夜市店),126.6143583,45.720139,餐饮,文兴街24号2单元1层1号,美食;咖啡厅,3.9,24.0,baidu,19.0
喜辣猫干汁大碗麻辣烫(平房大学城店),126.6535799,45.5789486,餐饮,建安头道街21-23号1层,美食;小吃快餐店,3.6,19.0,baidu,10.0
沪津皮具,126.6253057,45.6028094,购物,黑龙江省哈尔滨市平房区友协商场二楼,购物;商铺,3.5,,baidu,1.0
江野营地,126.7610785,45.9365124,景点,黑龙江省哈尔滨市呼兰区河口湿地公园7号门东南侧,旅游景点;其他,5.0,,baidu,12.0
景阳民宿,128.5701157,44.9119878,住宿,哈尔滨市亚布力镇国光村(距亚布力西站500米、绥满高速亚布力收费站300米),酒店;民宿,4.5,,baidu,0.0
鮨多寿司(志华店),126.5443718,45.8689319,餐饮,哈尔滨市利民开发区学院路志华商城8栋一层F1-11号,美食;外国餐厅,3.7,16.0,baidu,3.0
邵胖子麻辣烫(万象汇店),126.5331039,45.8076991,餐饮,世茂大道555号万象汇负一层B126号,美食;小吃快餐店,4.1,19.0,baidu,36.0
鑫意民宿,126.6019695,45.7680138,住宿,哈尔滨市道里区工部街36-1号,酒店;民宿,4.5,,baidu,1.0
整点儿鸭货(香坊店),126.6490834,45.7106835,餐饮,黑龙江省哈尔滨市香坊区健康路街道电机宿舍-191栋,美食;其他,5.0,,baidu,1.0
luckincoffee瑞幸咖啡(哈尔滨人和商城店),126.6422716,45.7600311,餐饮,东大直街人和商城二期负一层结合处,美食;咖啡厅,3.7,15.0,baidu,0.0
清真清一香(置信·澜悦东方店),126.6703779,45.6982702,餐饮,置信·澜悦东方(劳动公园地铁站2号口步行220米),美食;中餐厅,3.3,64.0,baidu,15.0
辉哥原味大串,126.6419121,45.7819905,餐饮,南七道街189号,美食;中餐厅,3.6,,baidu,4.0
古火肴烧饼铺子(兰河大街店),126.5915903,45.9783972,餐饮,兰河大街154号,美食;小吃快餐店,3.3,8.0,baidu,4.0
邦妮烘焙CAKE(商大店),126.5591637,45.8192626,餐饮,船口街道丁香大道哈尔滨商业大学院内(忠君超市内),美食;蛋糕甜品店,3.7,18.0,baidu,3.0
屯二丫铁锅炖(冰雪大世界融创店),126.4929727,45.7989869,餐饮,黑龙江省哈尔滨市松北区恒源街18号,美食;中餐厅,4.6,53.0,baidu,50.0
张亮麻辣烫(哈尔滨恒祥首府店),126.6084934,45.7296815,餐饮,和兴路街道西大直街363-1号,美食;小吃快餐店,4.5,26.0,baidu,13.0
涵润便利店,126.6171294,45.7603567,购物,抚顺街6号,购物;便利店,3.7,,baidu,2.0
日丰管(五金东一路店),126.7514115,45.7617942,购物,黑龙江省哈尔滨市道外区五金东一路东十一街区A12号,购物;家居建材,5.0,,baidu,2.0
只有咖啡(群力MOHO店),126.546065,45.7237184,餐饮,丽江路与群力第六大道交口群力湿地MOHO北入口旁,美食;咖啡厅,3.7,36.0,baidu,13.0
菜想家生鲜超市(三环信息苑店),126.618571,45.6610419,购物,学府路392号三环信息苑,购物;超市,4.3,,baidu,6.0
